WBodyID	WaterBodyName	DataSource	Actual_StationID	StationID	StationName	Actual_Latitude	Actual_Longitude	ActivityDepth	SampleDate	Alk_CaCO3_mgl	Alk_CaCO3_mgl_QA	Anatoxin_ugl	Anatoxin_ugl_QA	C_organic_mgl	C_organic_mgl_QA	Ca_mgl	Ca_mgl_QA	Chla_ugl	Chla_ugl_QA	ChlaC_ugl	ChlaC_ugl_QA	chlb_ugl	chlb_ugl_QA	Cl_mgl	Cl_mgl_QA	Color_true_pcu	Color_true_pcu_QA	Cond_umhocm	Cond_umhocm_QA	DO_mgl	DO_mgl_QA	DO_percent	DO_percent_QA	Ecoli_100ml	Ecoli_100ml_QA	F_mgl	F_mgl_QA	Fe_ugl	Fe_ugl_QA	hardness_mglCaCO3	hardness_mglCaCO3_QA	K_mgl	K_mgl_QA	Mg_mgl	Mg_mgl_QA	Na_mgl	Na_mgl_QA	NH3_N_ugl	NH3_N_ugl_QA	NO2_ugl	NO2_ugl_QA	NOx_ugl	NOx_ugl_QA	OP_mgl	OP_mgl_QA	pH	pH_QA	Pheo_ugl	Pheo_ugl_QA	Salinity_ppt	Salinity_ppt_QA	Salinity_PSS	Salinity_PSS_QA	Secchi_m	Secchi_m_QA	Si_ugl	Si_ugl_QA	SO4_mgl	SO4_mgl_QA	TDS_mgl	TDS_mgl_QA	TempW_C	TempW_C_QA	TempW_Ce	TempW_Ce_QA	TKN_ugl	TKN_ugl_QA	TN_ugl	TN_ugl_QA	TP_ugl	TP_ugl_QA	TSI	TSI_QA	TSS_mgl	TSS_mgl_QA	Turb_ntu	Turb_ntu_QA	VSS_mgl	VSS_mgl_QA
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.5	4/7/2021 10:27:00 AM	100						35.9				8.22		0.516		42.5		33		381		8.81										123.3		4.9		8.1		24.6		15	G	2	I	382		0.073		8.4		0.368						0.4		9590		22.5				21.6		21.6				1370		150		56		22		32.5		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.3	4/7/2021 10:38:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.3	5/5/2021 10:47:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.5	5/5/2021 10:52:00 AM	96						36.1				10.7		0.506		42.8		30		385		7.95										123.8		4.8		8.2		24.8		9	I	2	I	301		0.072		8.4		0.39						0.2		10100		22.2				27.7		27.7				671		138		50		5	I	26.7		4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.3	5/19/2021 12:02:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.5	5/19/2021 12:08:00 PM	100						37.4				7.83		0.133	I	44.1		32		395		8.32										128.2		4.9		8.4		25.1		11		2	I	80		0.067		8.5		0.341						0.2		10200		23.2				25.3		25.3				724		240		49		67		53.5		31	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.3	6/9/2021 10:21:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.5	6/9/2021 10:25:00 AM	103						36.5				6.34		0.136	IJ	44.1		29		401		6.79										124.8		4.8		8.2		24.9		9	I	2	I	216		0.076		8.2		0.252						0.2		9680		23				28		28				1130		150		52		17		30.2		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.3	6/23/2021 10:17:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12877"	="12877"	="LZ30"	26.79697139	-80.86009472	0.5	6/23/2021 10:18:00 AM	102						34.9				8.21		0.169		43.3		31		384		7.4										121.2		4.7		8.2		24		9	I	2	I	185		0.064		8.3		0.343						0.4		6570		21.8				28.2		28.2				1110						12		21.5		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	5/6/2020 1:25:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	5/21/2020 12:18:00 PM	116						44.4				9.54				49.9		23		440		8.02										152.4		6		10.1		29.5		8	I	2	I	208		0.062		8.3		0.341						0.3		8160		27.7				27.4		27.4				1170		134		56		20		36.3		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	5/21/2020 12:19:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	6/3/2020 9:52:00 AM	118						43.1				38.3				49.7		23		432		7.22										148.2		5.8		9.9		28.6		6	I	2	I	213		0.048		8.2		2.01						0.2		8480		27.3				28.7		28.7				2060		182		71		53		62.5		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	6/3/2020 9:59:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	6/24/2020 9:43:00 AM	109						42.1				32.3		0.691		47.8		23	Q	427		8.21										144		5.6		9.5		27.6		11		2	IQ	43		0.068	Q	8.2		0.605						0.3		10300		26.5				30.3		30.3				1400		152		66		21		25.7		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	6/24/2020 9:48:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	7/8/2020 12:33:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	7/8/2020 12:33:00 PM	106						39.9				12.2		0.672		45.7		22		422		7.71										136.6		5.4		9		27.2		19	G	3	I	45		0.05		8.2		0.477						0.3		9330		25.1				30.5		30.5				981		117		56		18		22		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	7/22/2020 9:09:00 AM	112						40.5				22.1		0.516		45.9		21		423		7.29										139.1		5.4		9.2		27		9	I	2	I	73		0.063		8.3		1.04						0.2		9640		25.2				28.3		28.3				1580		189		65		45		56.5		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	7/22/2020 9:11:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	8/5/2020 12:37:00 PM	104						39				31.9		1.85		45.5		19		417		7.54										133.8		5.3		8.8		26.2		6	I	4		52		0.056		8.2		0.443						0.2		9060		24.8				30.7		30.7				1180		148		64		24		25.2		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	8/5/2020 12:38:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	8/26/2020 12:58:00 PM	108						39.8				52		0.493		44.6		20		416		7.35										136.6		5.4		9		26.9		9	I	2	U	104		0.07		8		1.26						0.2		9760		24.3				29.6		29.6				1800		182		72		36		43.4		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	8/26/2020 12:59:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	9/9/2020 12:38:00 PM	102						38.8				23.5		0.704		46.1		20		418		7.29										134		5.4		9		26.5		6	I	2	I	33		0.052		8.1		0.368						0.3		9280		24.8				29.1		29.1				1390		127		64		20		17.8		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	9/9/2020 12:42:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	9/24/2020 12:43:00 PM	111						37.2				12.7		0.344		44.8		22		409		7.71										128.3		5.4		8.6		26.1		7	I	2	U	78		0.05		8		0.784						0.1		9410		24.2				27		27				1110		144		57		26		47.6		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	9/24/2020 12:45:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	10/7/2020 1:06:00 PM	103						37.7				87.6		1.05		43.2		24		389		9.39										130.6		5		8.9		25.5		14		2	I	133		0.041		8.4		2						0.2		8760		23.4				28.3		28.3				3290		216		80		41		53.9		21	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	10/7/2020 1:09:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	10/22/2020 2:36:00 PM	88						31.3				23.2		0.795		38.8		44		348		7.51										109.5		4.6		7.6		22.3		9	I	2	I	173		0.028		8		2.12	J					0.2		6730		20				26.4		26.4				1550		121		64		30		29.1		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	10/22/2020 2:39:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	12/16/2020 12:27:00 PM	94						32.3				3.9		0.224		39.2		34		356		9.33										111.3		4.6		7.4		23.1		10		2	I	375		0.063		8.2		0.32						0.3		8900		20.7				20.2		20.2				1310		153		50		9	I	36.1		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	1/6/2021 1:49:00 PM	104						33.2				4.52		0.107	U	40		34		359		9.21										114.8		4.4		7.7		22.6		12		2	U	432		0.067		8.2		0.395						0.1		9240		20.8				18.6		18.6				1730		213		54		59		77		18	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	2/10/2021 1:46:00 PM	98						33.1				4.11		0.16	I	39.2		33		365		10										114.3		4.4		7.7		22.9		6	I	2	U	376		0.072		8.5		0.224						0.1		9320		20.1				19.8		19.8				1340		122		51		4	U	37		4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	3/11/2021 8:30:00 AM	122						34.3				5.79		0.16	U	40.6		35		358		9.03										118.9		4.8		8		24		8	I	2	U	371		0.073		8		0.768						0.2		8990		22				19.4		19.4				1930		303		57		79		134		25	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	4/7/2021 12:34:00 PM	104						34.9				10.7		0.392		41.2		35		372		8.63										119.8		4.7		7.9		24.3		12	G	2	I	316		0.073		8.3		0.392						0.2		9320		21.8				22.3		22.3				1530		208		59		27		65.8		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.5	5/5/2021 12:46:00 PM	97						36.5				24.6		1.72		43.3		32		388		9.04										125.2		4.9		8.3		25		11		3	I	277		0.06		8.5		0.388						0.1		10100		22.4				30.6		30.6				1360		161		64		31		39.5		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.9018	-80.789	0.3	5/5/2021 12:47:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.90181499	-80.78900250	0.3	5/19/2021 9:46:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.90181499	-80.78900250	0.5	5/19/2021 9:49:00 AM	109						36.4				11.8		0.133	U	44.1		29		396		8.01										126		5		8.5		24.7		11		2	I	269		0.08		8.4		0.893						0.2		10300		23				25.4		25.4				860		364		54		113		153		33	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.90181499	-80.78900250	0.3	6/9/2021 12:42:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.90181499	-80.78900250	0.5	6/9/2021 12:46:00 PM	108						37.1				8.48		0.315	J	45.7		28		412		6.66										127.2		5		8.4		25.5		9	I	2	I	227		0.074		8.2		0.411						0.2		10200		23.8				28.5		28.5				1190		164		55		26		37.6		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.90181499	-80.78900250	0.5	6/23/2021 12:11:00 PM	110						37.4				54		1.31		45.2		29		409		8										129		5		8.6		25.6		5	U	2	I	166		0.068		8.4		1						0.3		9710		23.4				28.9		28.9				3640						22		29.4		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="12888"	="12888"	="LZ40"	26.90181499	-80.78900250	0.3	6/23/2021 12:12:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLWQA	="BLOOM43"	="BLOOM43"	="N. Lake O"	27.1782	-80.7664	0.3	7/30/2019 12:30:00 PM			0.25	U					59		56																												14				4	U	0.006	I			3	U																	1900		1904		95		71							
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	5/5/2020 10:35:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	5/20/2020 10:16:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	5/20/2020 10:16:00 AM	118						41.1				18.6				47.5		26		420		7.82										141.6		5.7		9.5		27.8		19	G	2	U	224		0.052		8.3		1.24						0.1		8120		26				26		26				1710		190		65		59		73.3		19	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	6/2/2020 10:30:00 AM	101						37.7				24.6				45.2		28		367		7.06										129.1		5.2		8.5		25.9		7	I	2	I	101		0.029		8.2		1.1						0.2		5870		24.4				29.5		29.5				1640		143		66		35	I	36.8		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	6/2/2020 10:31:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	6/23/2020 10:04:00 AM	83						33.4				61.2		1.22		41.5		55		368		7.42										116.4		5.2		8		23.4		14		2	I	18		0.055		8.1		1.58						0.3		5780		23.8				29.5		29.5				1800		163		74		21	I	27.3		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	6/23/2020 10:07:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	7/7/2020 9:54:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	7/7/2020 9:55:00 AM	100						37.7				133		1.74		47.9		40		412		6.16										131.1		5.3		9		26.6		18	G	2	U	5	U	0.002	U	8.8		1.89						0.3		7440		27.4				29.8		29.8				1820		118		78		26	I	20.6		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	7/21/2020 9:53:00 AM	97						39.1				71.6		1.88		46		32		405		7.75										135.4		5.6		9.2		27		12		2	U	5	U	0.004	I	8.5		1.28						0.4		5650		25.3				29.1		29.1				1490		106		72		26	I	14.9		14	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	7/21/2020 9:57:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	8/4/2020 10:16:00 AM	74						29.6				38.4	J	2.41	J	35.8		68		320		7.35										103.1		4.6		7.1		20.5		10	G	2	I	22		0.02		8.2		1.84	J					0.3		6060		18.9				29.6		29.6				1360		108		67		17	I	17.5		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	8/4/2020 10:18:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	8/25/2020 10:40:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	8/25/2020 10:40:00 AM	72						28.1				86.2		2.31		35.7		68		306		6.56										97.9		4.4		6.8		20.8		13		2	I	15		0.003	I	8.1		2.76						0.2		5630		19				29.8		29.8				1960		145		76		28		19.7		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	9/8/2020 10:40:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	9/8/2020 10:44:00 AM	94						36.4				35.9		1.78		43.3		28		404		6.92										126.3		5.2		8.6		25.4		9	I	2	I	38		0.017		8.1		1.34						0.4		8060		23.4				29.4		29.4				1160		83		64		14	I	11.8		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	9/23/2020 10:16:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	9/23/2020 10:18:00 AM	103						36.5				45.6		1.24		45.1		26		402		7.22										127		5.4		8.7		26.1		10		2	I	75		0.029		8		2						0.3		8770		24.2				27.2		27.2				1570		143		70		34		30		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	10/6/2020 9:27:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	10/6/2020 9:30:00 AM	84						31.2				7.9		0.314		36.3		51		332		7.05										107.2		4.3		7.1		21.9		14		4		353		0.051		8		1.09						0.3		7200		18.1				27.1		27.1				1450		131		57		19	I	25.6		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	10/21/2020 10:26:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	10/21/2020 10:30:00 AM	78						28.7				6.95		0.216		35.1		64		319		7.56										99.6		4.2		6.8		20		16		2	I	409		0.055		7.6		0.856						0.2		7180		16.9				25.5		25.5				1460		132		56		27	I	24.5		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	11/17/2020 10:59:00 AM	79						30				11.3		0.484		35.4		64		312		7.8										102.7		4.3		6.8		20.5		9	I	2	I	330		0.054		8		1.55						0.2		7520		17.3				25		25				1840		181		62		43		33.6		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	12/15/2020 9:47:00 AM	74						28.7				14.4		1.44		37.6		95		314		9.09										99.1		4.6		6.6		22.2		17		3	I	286		0.072		8		0.488						0.5		7340		17.6				19		19				1370		137		61		7	I	15.9		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	1/5/2021 10:16:00 AM	99						34.3				4.83		0.08	U	41.1		35		362		9.2	J									118.4		4.7		7.9		23.7		9	I	2	U	449		0.057		8.2		0.536						0.3		9260		21.3				18.4		18.4				1550		173		54		22	I	54		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	2/9/2021 11:47:00 AM	98						33.3				16.2		1.36		40.6		36		363		9.36										114.7		4.7		7.6		23.8		8	I	2	U	338		0.051		8.2		0.472						0.2		8970		20.4				18		18				1550		116		62		22	I	47.4		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	3/10/2021 9:17:00 AM	114						35.2				7.5		0.16	U	42.1		34		368		8.98										121.2		4.6		8.1		24		5	U	2	U	426		0.08		8.3		0.864						0.1		9610		22.3				19.3		19.3				1890		269		59		104		117		29	
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	4/6/2021 10:14:00 AM	109						35.5				7.77		0.312	I	41.5		33		376		8.57										122		4.8		8.1		24.1		17		2	U	379		0.087		8		0.456						0.2		10100		22.4				21.3		21.3				1660		167		58		19	I	71.9		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.5	5/4/2021 9:54:00 AM	94						34.6				26.7		1.49		42		44		367		7.34										119.5		4.8		8		24.4		10		3	IG	137		0.043		8.2		1.66						0.2		7960		20.8				27.7		27.7				1440		162		65		31	I	34		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.0881	-80.7458	0.3	5/4/2021 9:57:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.08810499	-80.74581889	0.3	5/18/2021 11:26:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.08810499	-80.74581889	0.5	5/18/2021 11:29:00 AM	108						36.4				16.1		0.412		43.6		33		395		8.01										125		4.8		8.3		24.7		6	IG	2	I	291		0.072		8.4		0.636								10700		22.8				25.8		25.8				1440		206		62		36		61.7		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.08810499	-80.74581889	0.3	6/8/2021 9:41:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.08810499	-80.74581889	0.5	6/8/2021 9:43:00 AM	112						36.8				9.71		0.365		44.6		30		411		7.05										126		4.8		8.3		25.4		11		2	I	254		0.066		8.2		0.8						0.2		10800		23.2				28.5		28.5				1550		176		59		24	I	54		10	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.08810499	-80.74581889	0.3	6/22/2021 9:23:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49082"	="49082"	="NCENTER"	27.08810499	-80.74581889	0.5	6/22/2021 9:24:00 AM	106						35.2				39		0.688		45.8		33		412		7.3										121.6		4.8		8.2		24.7		9	I	2	I	50		0.038		8.3		1.34						0.2		7640		23.1				28.8		28.8				1590		87		67		26	I	27		11	I
1002667	Okeechobee, Lake	WIN_21FLWQA	="BLOOM44"	="BLOOM44"	="NE Lake O"	27.0656	-80.7335	0.3	7/30/2019 11:50:00 AM			0.25	U					37		34																												11				4	U	0.028				3.6	U																	1400		1404		100		66							
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	5/5/2020 10:07:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	5/20/2020 9:52:00 AM	107						40.9				39.8				47.9		29		420		7.85										140.8		5.6		9.4		27.8		17	G	2	U	5	U	0.018		8.4		1.82						0.2		5280		25.6				26.4		26.4				1540		143		69		41		36.1		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	5/20/2020 9:53:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	6/2/2020 10:00:00 AM	102						39.1				49.4				47.5		28		452		7.29										134.2		5.3		8.9		26.9		8	I	2	U	5	U	0.01		8.5		2.07						0.3		4180		25.2				29.8		29.8				1180		93		67		26		14.2		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	6/2/2020 10:08:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	6/23/2020 9:43:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	6/23/2020 9:45:00 AM	97						40				24.9		0.952		48.6		34		414		7.29										134.7		5.4		8.5		27.4		11		2	U	5	U	0.032		8.5		0.604						0.5		5650		24.2				31.4		31.4				1140		98		62		12	I	12.4		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	7/7/2020 9:35:00 AM	88						34.6				51.3		2.18		44.4		59		380		6.35										119.6		5.1		8.1		24.3		43	G	2	I	29		0.013		8.6		2.85						0.3		5730		24.5				30.4		30.4				1640		110		70		16	I	14.2		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	7/7/2020 9:36:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	7/21/2020 9:35:00 AM	84						34.3				72.2		2.44		42.6		91		372		7.95										120.5		5.3		8.5		24.4		17		6		36		0.026		8.2		2.86						0.4		6190		24.6				29		29				1630		116		73		22	I	14.3		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	7/21/2020 9:37:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	8/4/2020 9:54:00 AM	74						29.4				74.5	J	4.51	J	36.3		70		322		7.41										102.7		4.6		7.1		20.4		12	G	2	I	5	U	0.007	I	8.4		4.3	J					0.3		4860		18.7				30.7		30.7				1530		112		72		21	I	15.5		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	8/4/2020 9:57:00 AM			0.25	U																																																																												
